[2017-08-07 14:24:02.188] [INFO] system - { lastPrice: 29.01, secLastPrice: 29.03 }
[2017-08-07 14:24:25.802] [INFO] system - { lastPrice: 29, secLastPrice: 29.01 }
[2017-08-07 14:24:25.803] [INFO] system - { lastPrice: 29, secLastPrice: 29.01 }
[2017-08-07 14:24:25.803] [INFO] system - { lastPrice: 29, secLastPrice: 29.01 }
[2017-08-07 14:24:37.392] [INFO] system - { lastPrice: 29.01, secLastPrice: 29 }
[2017-08-07 14:24:37.393] [INFO] system - { lastPrice: 29.01, secLastPrice: 29 }
[2017-08-07 14:24:37.393] [INFO] system - { lastPrice: 29.01, secLastPrice: 29 }
[2017-08-07 14:24:37.899] [INFO] system - { lastPrice: 29, secLastPrice: 29.01 }
[2017-08-07 14:24:37.899] [INFO] system - { lastPrice: 29, secLastPrice: 29.01 }
[2017-08-07 14:24:37.900] [INFO] system - { lastPrice: 29, secLastPrice: 29.01 }
[2017-08-07 14:24:42.705] [INFO] system - { lastPrice: 28.91, secLastPrice: 29 }
[2017-08-07 14:24:42.706] [INFO] system - { lastPrice: 28.91, secLastPrice: 29 }
[2017-08-07 14:24:42.706] [INFO] system - { lastPrice: 28.91, secLastPrice: 29 }
[2017-08-07 14:24:50.367] [INFO] system - { lastPrice: 28.9, secLastPrice: 28.91 }
[2017-08-07 14:24:50.368] [INFO] system - { lastPrice: 28.9, secLastPrice: 28.91 }
[2017-08-07 14:24:50.369] [INFO] system - { lastPrice: 28.9, secLastPrice: 28.91 }
[2017-08-07 14:24:59.621] [TRACE] system - 買い注文発生: { buyPrice: 28.4 }
[2017-08-07 14:24:59.732] [TRACE] system - 買い注文発生: { buyPrice: 28.7333 }
[2017-08-07 14:26:03.945] [TRACE] system - 買い注文発生: { buyPrice: 28.4 }
[2017-08-07 14:26:04.297] [TRACE] system - 買い注文発生: { buyPrice: 28.7333 }
[2017-08-07 14:32:21.298] [TRACE] system - 買い注文約定: { buyPrice: 28.7333 }
[2017-08-07 14:32:22.261] [TRACE] system - 売り注文発生: { sellPrice: 29.0666 }
[2017-08-07 14:32:22.261] [INFO] system - { lastPrice: 28.7, secLastPrice: 28.7 }
[2017-08-07 14:50:55.003] [TRACE] system - 買い注文発生: { buyPrice: 29.0666 }
[2017-08-07 14:50:55.003] [INFO] system - { lastPrice: 29.0666, secLastPrice: 29.05 }
[2017-08-07 14:50:55.202] [TRACE] system - 買い注文発生: { buyPrice: 29.0666 }
[2017-08-07 14:50:55.202] [INFO] system - { lastPrice: 29.0666, secLastPrice: 29.0666 }
[2017-08-07 14:50:55.402] [TRACE] system - 買い注文発生: { buyPrice: 29.0666 }
[2017-08-07 14:50:55.403] [INFO] system - { lastPrice: 29.0666, secLastPrice: 29.0666 }
[2017-08-07 14:50:55.437] [TRACE] system - 買い注文発生: { buyPrice: 29.0666 }
[2017-08-07 14:50:55.438] [INFO] system - { lastPrice: 29.0666, secLastPrice: 29.0666 }
[2017-08-07 14:51:07.602] [TRACE] system - 売り注文約定
[2017-08-07 14:51:08.541] [TRACE] system - 買い注文発生: { buyPrice: 28.7333 }
[2017-08-07 14:51:08.542] [INFO] system - { lastPrice: 29.078, secLastPrice: 29.078 }
[2017-08-07 15:52:30.190] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 15:52:30.627] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 15:53:25.896] [TRACE] system - 買い注文発生: { buyPrice: 28.6 }
[2017-08-07 15:53:26.013] [TRACE] system - 買い注文発生: { buyPrice: 29 }
[2017-08-07 15:53:44.467] [TRACE] system - 買い注文約定: { buyPrice: 29.4 }
[2017-08-07 15:53:44.467] [TRACE] system - 売り注文発生: { sellPrice: 29.8 }
[2017-08-07 15:53:44.467] [INFO] system - { lastPrice: 29.399, secLastPrice: 29.4 }
